(115, 'Sochaux', 2021): 0.595	0.254	0.390	0.752	0.603	0.367	0.321	0.779	0.700	0.343	0.480	0.932	0.620	0.392	0.244	0.862	0.537	0.421	0.157	0.776	0.490	0.523	0.148	0.699	0.675	0.035	0.659	0.688	
(263, 'Beerschot Wilrijk', 2021): 0.586	0.438	0.250	0.807	0.607	0.412	0.258	0.839	0.650	0.303	0.392	0.821	0.628	0.447	0.250	0.859	0.572	0.477	0.159	0.822	0.603	0.334	0.337	0.729	0.688	0.103	0.650	0.745	
(741, 'Cercle Brugge', 2021): 0.591	0.337	0.311	0.746	0.637	0.318	0.373	0.771	0.685	0.356	0.452	0.931	0.635	0.378	0.246	0.838	0.573	0.383	0.264	0.777	0.566	0.365	0.320	0.691	0.708	0.084	0.669	0.738	
(257, 'Rangers', 2021): 0.656	0.277	0.439	0.811	0.695	0.279	0.464	0.827	0.728	0.317	0.446	0.905	0.708	0.343	0.337	0.889	0.674	0.371	0.265	0.878	0.691	0.243	0.499	0.763	0.733	0.070	0.693	0.756	
(255, 'Livingston', 2021): 0.563	0.268	0.360	0.706	0.590	0.287	0.351	0.715	0.708	0.297	0.509	0.915	0.622	0.413	0.263	0.879	0.558	0.341	0.194	0.831	0.602	0.150	0.481	0.667	0.644	0.044	0.627	0.665	
(253, 'Dundee', 2021): 0.569	0.297	0.355	0.729	0.586	0.321	0.348	0.750	0.677	0.381	0.381	0.915	0.610	0.475	0.239	0.865	0.556	0.373	0.200	0.818	0.555	0.393	0.229	0.673	0.591	0.013	0.586	0.596	
(251, 'ST Mirren', 2021): 0.567	0.250	0.375	0.699	0.600	0.255	0.413	0.716	0.676	0.303	0.429	0.877	0.636	0.467	0.257	0.894	0.562	0.381	0.194	0.828	0.602	0.186	0.457	0.678	0.656	0.034	0.639	0.673	
(902, 'Ross County', 2021): 0.546	0.283	0.346	0.672	0.563	0.276	0.364	0.672	0.631	0.289	0.379	0.823	0.612	0.411	0.305	0.827	0.546	0.329	0.232	0.795	0.582	0.242	0.358	0.652	0.585	0.060	0.553	0.608	
(258, 'ST Johnstone', 2021): 0.572	0.263	0.327	0.695	0.612	0.225	0.400	0.703	0.653	0.279	0.465	0.867	0.646	0.454	0.258	0.899	0.540	0.462	0.135	0.850	0.614	0.179	0.458	0.703	0.682	0.074	0.642	0.711	
(254, 'Heart Of Midlothian', 2021): 0.568	0.308	0.332	0.717	0.606	0.243	0.390	0.704	0.705	0.289	0.540	0.923	0.636	0.404	0.305	0.907	0.586	0.350	0.250	0.819	0.616	0.314	0.373	0.723	0.683	0.000	0.683	0.683	
(247, 'Celtic', 2021): 0.649	0.294	0.402	0.799	0.678	0.294	0.400	0.803	0.732	0.277	0.560	0.919	0.673	0.437	0.166	0.921	0.621	0.440	0.213	0.818	0.657	0.216	0.464	0.747	0.701	0.004	0.699	0.703	
(252, 'Aberdeen', 2021): 0.582	0.313	0.298	0.723	0.594	0.332	0.310	0.733	0.675	0.337	0.386	0.880	0.657	0.445	0.204	0.917	0.583	0.437	0.179	0.860	0.567	0.447	0.203	0.709	0.668	0.049	0.642	0.687	
(1386, 'Dundee Utd', 2021): 0.570	0.257	0.372	0.711	0.602	0.238	0.373	0.699	0.653	0.326	0.376	0.843	0.637	0.397	0.244	0.869	0.573	0.341	0.252	0.804	0.602	0.255	0.398	0.703	0.666	0.003	0.665	0.668	
(256, 'Motherwell', 2021): 0.570	0.259	0.364	0.692	0.613	0.195	0.444	0.700	0.640	0.293	0.404	0.850	0.643	0.451	0.271	0.935	0.546	0.354	0.168	0.722	0.583	0.278	0.332	0.671	0.713	0.042	0.687	0.728	
(249, 'Hibernian', 2021): 0.594	0.259	0.398	0.732	0.615	0.239	0.420	0.716	0.678	0.266	0.451	0.879	0.658	0.385	0.239	0.893	0.582	0.349	0.204	0.769	0.599	0.210	0.422	0.683	0.648	0.041	0.626	0.666	
(35, 'Bournemouth', 2021): 0.640	0.281	0.419	0.780	0.667	0.312	0.398	0.793	0.682	0.303	0.400	0.848	0.667	0.389	0.247	0.868	0.619	0.411	0.214	0.877	0.678	0.264	0.467	0.773	0.692	0.052	0.665	0.713	
(60, 'West Brom', 2021): 0.647	0.278	0.432	0.808	0.658	0.311	0.439	0.787	0.649	0.349	0.343	0.838	0.659	0.509	0.214	0.917	0.610	0.426	0.256	0.841	0.619	0.421	0.306	0.743	0.742	0.093	0.693	0.775	
(91, 'Monaco', 2021): 0.686	0.368	0.392	0.878	0.732	0.325	0.421	0.873	0.728	0.446	0.328	0.938	0.706	0.426	0.210	0.928	0.681	0.433	0.247	0.893	0.691	0.328	0.410	0.817	0.754	0.183	0.673	0.855	
(83, 'Nantes', 2021): 0.650	0.317	0.387	0.794	0.667	0.328	0.426	0.838	0.704	0.373	0.351	0.917	0.689	0.367	0.286	0.918	0.627	0.426	0.229	0.885	0.635	0.481	0.273	0.799	0.779	0.164	0.694	0.849	
(228, 'Sporting CP', 2021): 0.673	0.326	0.452	0.837	0.722	0.323	0.441	0.845	0.695	0.384	0.320	0.873	0.689	0.458	0.286	0.943	0.698	0.373	0.376	0.889	0.758	0.328	0.479	0.878	0.807	0.057	0.783	0.835	
(810, 'Vizela', 2021): 0.632	0.254	0.450	0.784	0.655	0.293	0.411	0.789	0.668	0.335	0.350	0.877	0.618	0.422	0.250	0.869	0.576	0.452	0.180	0.811	0.603	0.385	0.292	0.733	0.652	0.135	0.595	0.711	
(240, 'Arouca', 2021): 0.593	0.291	0.399	0.743	0.615	0.374	0.381	0.778	0.678	0.320	0.389	0.856	0.607	0.345	0.323	0.838	0.565	0.406	0.203	0.761	0.570	0.498	0.272	0.756	0.663	0.066	0.634	0.694	
(230, 'Estoril', 2021): 0.604	0.268	0.402	0.752	0.640	0.289	0.407	0.769	0.672	0.244	0.477	0.843	0.630	0.386	0.206	0.887	0.570	0.437	0.168	0.772	0.586	0.448	0.303	0.742	0.684	0.030	0.670	0.698	
(43, 'Cardiff', 2021): 0.601	0.290	0.413	0.775	0.603	0.308	0.375	0.738	0.633	0.372	0.299	0.854	0.652	0.498	0.228	0.930	0.563	0.406	0.238	0.848	0.635	0.230	0.446	0.723	0.705	0.070	0.667	0.731	
(747, 'Barnsley', 2021): 0.580	0.327	0.357	0.735	0.595	0.335	0.326	0.730	0.678	0.272	0.444	0.842	0.623	0.415	0.274	0.903	0.551	0.392	0.231	0.797	0.630	0.223	0.476	0.729	0.673	0.050	0.647	0.691	
(56, 'Bristol City', 2021): 0.605	0.351	0.338	0.747	0.626	0.294	0.347	0.731	0.657	0.425	0.332	0.881	0.650	0.366	0.312	0.856	0.617	0.328	0.310	0.802	0.618	0.372	0.337	0.742	0.711	0.116	0.661	0.768	
(1356, 'Blackpool', 2021): 0.566	0.296	0.324	0.701	0.565	0.312	0.344	0.726	0.679	0.302	0.446	0.885	0.633	0.402	0.170	0.868	0.562	0.357	0.188	0.761	0.603	0.326	0.313	0.701	0.646	0.044	0.626	0.663	
(59, 'Preston', 2021): 0.616	0.279	0.399	0.744	0.617	0.311	0.393	0.748	0.671	0.371	0.332	0.886	0.662	0.433	0.230	0.927	0.614	0.385	0.235	0.850	0.637	0.300	0.367	0.756	0.711	0.056	0.686	0.733	
(64, 'Hull City', 2021): 0.589	0.266	0.386	0.727	0.597	0.292	0.363	0.727	0.671	0.305	0.450	0.859	0.641	0.420	0.235	0.908	0.578	0.338	0.248	0.762	0.571	0.463	0.222	0.699	0.679	0.077	0.650	0.716	
(67, 'Blackburn', 2021): 0.606	0.278	0.391	0.751	0.614	0.345	0.344	0.778	0.697	0.286	0.493	0.885	0.643	0.426	0.298	0.866	0.592	0.360	0.321	0.837	0.656	0.245	0.444	0.746	0.718	0.091	0.674	0.755	
(76, 'Swansea', 2021): 0.610	0.319	0.342	0.798	0.654	0.291	0.397	0.773	0.686	0.293	0.407	0.875	0.658	0.389	0.236	0.909	0.592	0.446	0.179	0.786	0.629	0.371	0.306	0.751	0.660	0.060	0.627	0.681	
(69, 'Derby', 2021): 0.587	0.338	0.299	0.742	0.627	0.334	0.373	0.755	0.666	0.366	0.356	0.899	0.628	0.390	0.303	0.876	0.579	0.395	0.242	0.817	0.616	0.336	0.366	0.743	0.687	0.066	0.653	0.711	
(37, 'Huddersfield', 2021): 0.600	0.266	0.380	0.721	0.604	0.312	0.368	0.740	0.676	0.270	0.452	0.892	0.639	0.435	0.323	0.916	0.579	0.359	0.241	0.817	0.628	0.296	0.378	0.736	0.664	0.052	0.639	0.688	
(72, 'QPR', 2021): 0.608	0.326	0.337	0.781	0.622	0.359	0.301	0.762	0.674	0.292	0.457	0.860	0.657	0.359	0.289	0.858	0.594	0.446	0.199	0.823	0.600	0.502	0.192	0.749	0.697	0.065	0.670	0.735	
(58, 'Millwall', 2021): 0.628	0.239	0.456	0.754	0.605	0.241	0.443	0.715	0.656	0.350	0.408	0.852	0.655	0.487	0.223	0.879	0.576	0.417	0.226	0.787	0.657	0.266	0.454	0.764	0.709	0.094	0.674	0.758	
(75, 'Stoke City', 2021): 0.630	0.295	0.346	0.783	0.644	0.317	0.389	0.778	0.657	0.353	0.327	0.903	0.650	0.421	0.247	0.874	0.597	0.408	0.237	0.788	0.627	0.337	0.334	0.739	0.668	0.040	0.648	0.685	
(53, 'Reading', 2021): 0.621	0.274	0.383	0.786	0.657	0.332	0.380	0.809	0.679	0.357	0.404	0.876	0.650	0.466	0.236	0.915	0.616	0.398	0.236	0.839	0.641	0.339	0.346	0.758	0.675	0.092	0.630	0.708	
(1359, 'Luton', 2021): 0.595	0.303	0.367	0.705	0.608	0.300	0.387	0.725	0.682	0.217	0.518	0.839	0.656	0.402	0.289	0.825	0.585	0.344	0.302	0.783	0.635	0.219	0.483	0.713	0.671	0.061	0.635	0.690	
(1350, 'Peterborough', 2021): 0.577	0.295	0.368	0.726	0.602	0.280	0.373	0.736	0.712	0.318	0.480	0.907	0.658	0.462	0.202	0.907	0.588	0.369	0.261	0.795	0.605	0.292	0.331	0.702	0.642	0.038	0.623	0.658	
(57, 'Ipswich', 2021): 0.591	0.256	0.404	0.715	0.614	0.282	0.389	0.736	0.695	0.324	0.450	0.910	0.636	0.401	0.256	0.865	0.564	0.335	0.230	0.742	0.556	0.363	0.248	0.669	0.676	0.069	0.644	0.703	
(1375, 'Morecambe', 2021): 0.551	0.254	0.374	0.681	0.568	0.247	0.368	0.664	0.672	0.253	0.483	0.852	0.633	0.421	0.224	0.854	0.544	0.313	0.226	0.719	0.595	0.105	0.514	0.634	0.637	0.015	0.629	0.644	
(68, 'Bolton', 2021): 0.596	0.186	0.461	0.695	0.592	0.262	0.368	0.715	0.701	0.303	0.446	0.875	0.633	0.388	0.246	0.864	0.557	0.344	0.237	0.758	0.558	0.274	0.315	0.660	0.610	0.039	0.594	0.628	
(1348, 'Milton Keynes Dons', 2021): 0.550	0.293	0.359	0.700	0.593	0.276	0.338	0.706	0.669	0.313	0.359	0.864	0.614	0.374	0.312	0.821	0.561	0.325	0.193	0.723	0.601	0.155	0.495	0.680	0.654	0.037	0.639	0.670	
(73, 'Rotherham', 2021): 0.602	0.279	0.373	0.766	0.595	0.381	0.297	0.736	0.655	0.409	0.319	0.904	0.659	0.403	0.260	0.870	0.584	0.339	0.262	0.787	0.634	0.226	0.477	0.756	0.655	0.045	0.634	0.672	
(1357, 'Plymouth', 2021): 0.572	0.221	0.401	0.679	0.581	0.300	0.295	0.690	0.685	0.294	0.495	0.879	0.648	0.410	0.299	0.880	0.558	0.348	0.203	0.726	0.601	0.213	0.404	0.685	0.653	0.040	0.635	0.672	
(746, 'Sunderland', 2021): 0.587	0.223	0.430	0.701	0.626	0.217	0.454	0.746	0.683	0.289	0.484	0.864	0.617	0.441	0.244	0.903	0.572	0.351	0.228	0.785	0.542	0.407	0.233	0.690	0.633	0.061	0.609	0.664	
(61, 'Wigan', 2021): 0.610	0.220	0.418	0.721	0.598	0.280	0.341	0.716	0.678	0.248	0.509	0.903	0.687	0.333	0.372	0.900	0.602	0.330	0.285	0.857	0.570	0.405	0.261	0.687	0.673	0.037	0.657	0.689	
(1336, 'Fleetwood Town', 2021): 0.546	0.279	0.372	0.692	0.563	0.301	0.373	0.700	0.666	0.220	0.482	0.805	0.639	0.406	0.285	0.908	0.566	0.318	0.297	0.871	0.595	0.184	0.442	0.671	0.624	0.073	0.585	0.649	
(1355, 'Portsmouth', 2021): 0.578	0.275	0.343	0.730	0.591	0.288	0.360	0.706	0.686	0.273	0.500	0.891	0.648	0.410	0.275	0.883	0.571	0.375	0.201	0.842	0.553	0.415	0.267	0.681	0.669	0.044	0.648	0.689	
(1347, 'Gillingham', 2021): 0.545	0.294	0.314	0.690	0.567	0.280	0.358	0.699	0.666	0.292	0.432	0.856	0.662	0.384	0.332	0.932	0.559	0.322	0.257	0.785	0.576	0.267	0.350	0.658	0.626	0.067	0.597	0.657	
(1379, 'Lincoln', 2021): 0.568	0.269	0.360	0.681	0.591	0.278	0.354	0.710	0.675	0.295	0.455	0.883	0.615	0.461	0.247	0.893	0.552	0.371	0.220	0.812	0.587	0.252	0.379	0.677	0.617	0.052	0.593	0.644	
(1352, 'Shrewsbury', 2021): 0.574	0.246	0.326	0.701	0.567	0.274	0.380	0.671	0.681	0.268	0.489	0.851	0.667	0.405	0.244	0.903	0.561	0.372	0.235	0.846	0.628	0.141	0.521	0.696	0.669	0.052	0.643	0.690	
(748, 'Burton Albion', 2021): 0.540	0.318	0.282	0.672	0.554	0.325	0.282	0.686	0.646	0.263	0.443	0.810	0.630	0.436	0.248	0.877	0.551	0.323	0.225	0.742	0.596	0.176	0.454	0.661	0.618	0.006	0.616	0.621	
(1354, 'Doncaster', 2021): 0.551	0.276	0.335	0.678	0.552	0.277	0.343	0.670	0.663	0.347	0.368	0.857	0.604	0.401	0.230	0.876	0.528	0.379	0.191	0.733	0.539	0.349	0.275	0.665	0.626	0.044	0.604	0.646	
(1333, 'AFC Wimbledon', 2021): 0.536	0.260	0.347	0.670	0.545	0.285	0.334	0.651	0.656	0.372	0.379	0.898	0.604	0.440	0.232	0.870	0.528	0.366	0.188	0.742	0.571	0.280	0.345	0.664	0.624	0.054	0.594	0.647	
(1358, 'Wycombe', 2021): 0.594	0.243	0.393	0.760	0.610	0.256	0.410	0.740	0.663	0.332	0.373	0.869	0.674	0.435	0.206	0.913	0.584	0.395	0.193	0.796	0.612	0.311	0.317	0.712	0.683	0.050	0.660	0.706	
(1360, 'Accrington ST', 2021): 0.564	0.263	0.359	0.682	0.573	0.264	0.382	0.680	0.609	0.297	0.352	0.793	0.622	0.431	0.215	0.847	0.558	0.338	0.255	0.776	0.597	0.142	0.496	0.659	0.630	0.034	0.614	0.645	
(1363, 'Crewe', 2021): 0.535	0.280	0.341	0.678	0.560	0.298	0.317	0.680	0.657	0.284	0.442	0.885	0.597	0.444	0.218	0.834	0.536	0.341	0.257	0.728	0.583	0.138	0.499	0.650	0.617	0.046	0.598	0.640	
(1372, 'Cheltenham', 2021): 0.549	0.244	0.368	0.678	0.570	0.279	0.339	0.684	0.643	0.244	0.409	0.777	0.613	0.474	0.167	0.864	0.536	0.384	0.197	0.761	0.587	0.158	0.480	0.659	0.615	0.053	0.585	0.635	
(1370, 'Cambridge United', 2021): 0.544	0.257	0.361	0.680	0.549	0.256	0.379	0.666	0.647	0.327	0.379	0.845	0.624	0.451	0.250	0.926	0.546	0.304	0.206	0.714	0.570	0.221	0.393	0.655	0.628	0.044	0.610	0.649	
(1338, 'Oxford United', 2021): 0.582	0.247	0.370	0.720	0.616	0.230	0.394	0.733	0.701	0.273	0.452	0.874	0.625	0.340	0.270	0.859	0.567	0.367	0.224	0.756	0.583	0.218	0.399	0.664	0.638	0.038	0.623	0.655	
(1337, 'Northampton', 2021): 0.543	0.268	0.353	0.681	0.566	0.273	0.344	0.691	0.662	0.366	0.444	0.927	0.630	0.443	0.191	0.884	0.552	0.281	0.298	0.739	0.570	0.233	0.383	0.662	0.622	0.067	0.595	0.653	
(1351, 'Port Vale', 2021): 0.572	0.181	0.432	0.657	0.564	0.252	0.365	0.649	0.655	0.314	0.470	0.899	0.635	0.502	0.194	0.904	0.529	0.394	0.193	0.740	0.598	0.118	0.504	0.643	0.606	0.047	0.583	0.623	
(1340, 'Scunthorpe', 2021): 0.506	0.252	0.307	0.645	0.507	0.286	0.312	0.633	0.633	0.320	0.417	0.831	0.584	0.438	0.228	0.832	0.504	0.317	0.199	0.686	0.535	0.306	0.294	0.641	0.593	0.075	0.567	0.634	
(1353, 'Swindon Town', 2021): 0.534	0.280	0.319	0.676	0.570	0.291	0.336	0.691	0.684	0.361	0.464	0.922	0.593	0.451	0.241	0.834	0.513	0.388	0.156	0.722	0.577	0.196	0.415	0.659	0.624	0.049	0.604	0.648	
(1349, 'Oldham', 2021): 0.544	0.227	0.364	0.676	0.558	0.257	0.368	0.694	0.644	0.291	0.375	0.828	0.596	0.422	0.236	0.889	0.531	0.313	0.231	0.738	0.534	0.374	0.245	0.658	0.622	0.031	0.608	0.636	
(1367, 'Newport County', 2021): 0.543	0.256	0.308	0.671	0.554	0.286	0.289	0.661	0.646	0.310	0.403	0.835	0.628	0.322	0.329	0.854	0.554	0.303	0.174	0.708	0.576	0.153	0.454	0.637	0.628	0.099	0.574	0.663	
(1364, 'Exeter City', 2021): 0.553	0.233	0.371	0.653	0.572	0.240	0.347	0.656	0.695	0.307	0.500	0.923	0.629	0.481	0.222	0.886	0.529	0.350	0.186	0.695	0.548	0.317	0.277	0.639	0.645	0.047	0.624	0.666	
(1343, 'Bradford', 2021): 0.542	0.236	0.379	0.654	0.556	0.245	0.386	0.666	0.661	0.298	0.437	0.875	0.634	0.491	0.149	0.890	0.542	0.397	0.227	0.844	0.546	0.308	0.303	0.647	0.633	0.038	0.615	0.649	
(1366, 'Hartlepool', 2021): 0.529	0.232	0.339	0.644	0.556	0.250	0.334	0.641	0.658	0.294	0.460	0.832	0.603	0.417	0.232	0.856	0.534	0.314	0.220	0.743	0.556	0.219	0.352	0.620	0.615	0.041	0.594	0.631	
(1362, 'Crawley Town', 2021): 0.550	0.225	0.345	0.664	0.570	0.242	0.394	0.659	0.656	0.328	0.409	0.849	0.623	0.419	0.267	0.898	0.537	0.360	0.166	0.702	0.562	0.237	0.365	0.639	0.634	0.036	0.619	0.650	
(1368, 'Stevenage', 2021): 0.553	0.200	0.383	0.650	0.578	0.199	0.415	0.659	0.633	0.415	0.333	0.921	0.642	0.434	0.239	0.895	0.530	0.367	0.152	0.739	0.570	0.205	0.364	0.634	0.643	0.019	0.638	0.653	
(1819, 'Barrow', 2021): 0.539	0.254	0.336	0.656	0.553	0.272	0.366	0.664	0.638	0.286	0.420	0.812	0.626	0.478	0.180	0.864	0.543	0.328	0.255	0.827	0.581	0.101	0.502	0.629	0.629	0.078	0.594	0.664	
(1371, 'Carlisle', 2021): 0.547	0.231	0.375	0.648	0.565	0.253	0.358	0.662	0.623	0.319	0.379	0.836	0.604	0.485	0.218	0.879	0.527	0.341	0.194	0.690	0.589	0.123	0.484	0.634	0.610	0.036	0.593	0.628	
(1361, 'Colchester', 2021): 0.570	0.201	0.412	0.672	0.595	0.175	0.444	0.674	0.646	0.390	0.363	0.898	0.612	0.397	0.247	0.876	0.561	0.344	0.212	0.735	0.579	0.214	0.380	0.655	0.613	0.067	0.585	0.641	
(1374, 'Mansfield Town', 2021): 0.573	0.210	0.355	0.683	0.557	0.308	0.328	0.677	0.660	0.290	0.469	0.881	0.661	0.309	0.352	0.880	0.581	0.262	0.249	0.807	0.582	0.120	0.475	0.638	0.630	0.063	0.592	0.650	
(1334, 'Bristol Rovers', 2021): 0.570	0.189	0.379	0.667	0.584	0.218	0.370	0.679	0.668	0.364	0.373	0.913	0.616	0.381	0.251	0.866	0.553	0.352	0.222	0.783	0.558	0.258	0.337	0.648	0.631	0.063	0.595	0.648	
(1378, 'Forest Green', 2021): 0.557	0.230	0.379	0.679	0.568	0.250	0.350	0.657	0.678	0.290	0.496	0.881	0.652	0.396	0.311	0.926	0.556	0.349	0.121	0.800	0.564	0.329	0.260	0.661	0.626	0.048	0.606	0.649	
(1835, 'Sutton Utd', 2021): 0.529	0.218	0.343	0.631	0.536	0.266	0.337	0.645	0.673	0.378	0.417	0.926	0.628	0.405	0.247	0.831	0.529	0.313	0.201	0.684	0.507	0.357	0.228	0.616	0.626	0.042	0.605	0.648	
(1381, 'Tranmere', 2021): 0.545	0.233	0.363	0.651	0.574	0.216	0.401	0.673	0.638	0.370	0.293	0.844	0.611	0.400	0.249	0.849	0.548	0.350	0.238	0.779	0.573	0.259	0.357	0.667	0.617	0.036	0.601	0.631	
(1342, 'Walsall', 2021): 0.551	0.189	0.381	0.653	0.573	0.187	0.404	0.640	0.672	0.328	0.386	0.890	0.645	0.421	0.252	0.921	0.557	0.348	0.222	0.896	0.548	0.378	0.224	0.669	0.607	0.004	0.605	0.608	
(1842, 'Harrogate Town', 2021): 0.531	0.261	0.304	0.653	0.548	0.266	0.338	0.652	0.680	0.309	0.417	0.869	0.622	0.433	0.194	0.877	0.532	0.327	0.163	0.688	0.551	0.310	0.258	0.631	0.609	0.023	0.601	0.622	
(1339, 'Rochdale', 2021): 0.530	0.272	0.342	0.674	0.556	0.306	0.336	0.686	0.663	0.320	0.376	0.891	0.611	0.317	0.323	0.818	0.547	0.317	0.225	0.820	0.581	0.171	0.457	0.649	0.615	0.077	0.584	0.650	
(1844, 'Salford City', 2021): 0.568	0.244	0.406	0.748	0.575	0.234	0.387	0.703	0.658	0.357	0.339	0.880	0.640	0.454	0.231	0.912	0.551	0.340	0.194	0.737	0.571	0.252	0.341	0.652	0.630	0.057	0.600	0.651	
(1373, 'Leyton Orient', 2021): 0.535	0.280	0.309	0.665	0.544	0.288	0.296	0.644	0.645	0.327	0.379	0.856	0.630	0.405	0.266	0.887	0.530	0.371	0.168	0.780	0.564	0.309	0.337	0.672	0.629	0.030	0.613	0.640	
(80, 'Lyon', 2021): 0.694	0.311	0.442	0.849	0.749	0.276	0.493	0.879	0.745	0.254	0.490	0.891	0.702	0.348	0.331	0.880	0.689	0.429	0.222	0.861	0.679	0.409	0.317	0.826	0.798	0.154	0.709	0.855	
(106, 'Stade Brestois 29', 2021): 0.637	0.348	0.382	0.820	0.657	0.344	0.378	0.809	0.674	0.228	0.474	0.833	0.674	0.396	0.296	0.911	0.622	0.374	0.253	0.792	0.633	0.410	0.314	0.765	0.754	0.114	0.691	0.804	
(1335, 'Charlton', 2021): 0.586	0.250	0.343	0.711	0.584	0.315	0.275	0.691	0.659	0.318	0.343	0.830	0.663	0.379	0.273	0.878	0.578	0.341	0.232	0.777	0.587	0.281	0.357	0.679	0.667	0.055	0.645	0.695	
(74, 'Sheffield Wednesday', 2021): 0.597	0.308	0.395	0.766	0.614	0.324	0.344	0.797	0.685	0.296	0.450	0.925	0.652	0.405	0.236	0.901	0.600	0.375	0.226	0.873	0.599	0.323	0.320	0.713	0.691	0.100	0.634	0.725	
(215, 'Moreirense', 2021): 0.607	0.319	0.370	0.756	0.631	0.286	0.399	0.759	0.655	0.323	0.369	0.837	0.639	0.413	0.264	0.897	0.581	0.444	0.191	0.791	0.615	0.364	0.345	0.768	0.717	0.023	0.703	0.725	
(211, 'Benfica', 2021): 0.683	0.308	0.418	0.852	0.717	0.345	0.435	0.869	0.732	0.314	0.520	0.921	0.722	0.326	0.370	0.903	0.689	0.402	0.296	0.899	0.727	0.357	0.427	0.856	0.788	0.184	0.679	0.848	
(62, 'Sheffield Utd', 2021): 0.673	0.283	0.454	0.797	0.696	0.258	0.485	0.816	0.693	0.242	0.509	0.843	0.664	0.396	0.340	0.859	0.627	0.417	0.262	0.838	0.697	0.187	0.548	0.780	0.727	0.041	0.706	0.745	
(54, 'Birmingham', 2021): 0.625	0.270	0.406	0.790	0.631	0.332	0.327	0.757	0.677	0.348	0.424	0.894	0.662	0.496	0.211	0.917	0.589	0.460	0.202	0.853	0.607	0.450	0.235	0.745	0.656	0.095	0.612	0.688	
(110, 'Estac Troyes', 2021): 0.639	0.298	0.383	0.784	0.653	0.302	0.394	0.759	0.672	0.331	0.423	0.914	0.677	0.451	0.190	0.922	0.606	0.410	0.246	0.792	0.656	0.230	0.451	0.751	0.723	0.057	0.696	0.747	
(85, 'Paris Saint Germain', 2021): 0.749	0.394	0.419	0.942	0.802	0.355	0.493	0.960	0.806	0.316	0.564	0.975	0.747	0.368	0.344	0.941	0.743	0.453	0.334	0.959	0.765	0.390	0.430	0.901	0.858	0.150	0.772	0.906	
(214, 'Maritimo', 2021): 0.598	0.346	0.358	0.775	0.628	0.348	0.375	0.780	0.704	0.235	0.512	0.920	0.651	0.357	0.275	0.929	0.577	0.423	0.195	0.871	0.583	0.542	0.193	0.786	0.741	0.129	0.694	0.813	
(217, 'SC Braga', 2021): 0.613	0.392	0.302	0.824	0.660	0.392	0.361	0.836	0.675	0.400	0.375	0.907	0.656	0.463	0.265	0.905	0.608	0.460	0.237	0.832	0.657	0.425	0.324	0.801	0.667	0.005	0.665	0.669	
(94, 'Rennes', 2021): 0.690	0.324	0.439	0.843	0.722	0.296	0.447	0.852	0.722	0.296	0.473	0.900	0.706	0.366	0.302	0.907	0.659	0.415	0.256	0.823	0.642	0.463	0.251	0.795	0.737	0.060	0.702	0.759	
(116, 'Lens', 2021): 0.650	0.300	0.385	0.809	0.669	0.351	0.408	0.824	0.743	0.270	0.474	0.925	0.679	0.480	0.256	0.923	0.641	0.422	0.250	0.832	0.673	0.369	0.313	0.788	0.747	0.067	0.715	0.775	
(36, 'Fulham', 2021): 0.647	0.402	0.296	0.818	0.691	0.328	0.433	0.861	0.725	0.264	0.512	0.883	0.656	0.416	0.292	0.916	0.632	0.448	0.148	0.895	0.621	0.429	0.265	0.776	0.755	0.078	0.726	0.792	
(70, 'Middlesbrough', 2021): 0.615	0.274	0.398	0.751	0.613	0.308	0.388	0.752	0.679	0.327	0.348	0.845	0.631	0.465	0.213	0.893	0.577	0.474	0.143	0.798	0.586	0.507	0.225	0.758	0.677	0.071	0.646	0.713	
(78, 'Bordeaux', 2021): 0.641	0.334	0.354	0.812	0.670	0.346	0.391	0.837	0.685	0.308	0.411	0.889	0.658	0.377	0.345	0.878	0.636	0.390	0.272	0.838	0.622	0.429	0.253	0.789	0.745	0.037	0.731	0.766	
(99, 'Clermont Foot', 2021): 0.608	0.322	0.385	0.778	0.625	0.365	0.347	0.776	0.689	0.383	0.347	0.909	0.635	0.455	0.286	0.921	0.581	0.430	0.223	0.821	0.595	0.459	0.268	0.756	0.661	0.057	0.633	0.682	
(84, 'Nice', 2021): 0.691	0.284	0.464	0.831	0.707	0.264	0.468	0.825	0.721	0.345	0.348	0.898	0.704	0.312	0.404	0.887	0.658	0.412	0.234	0.826	0.660	0.477	0.293	0.810	0.796	0.094	0.741	0.835	
(93, 'Reims', 2021): 0.585	0.351	0.337	0.753	0.618	0.354	0.370	0.774	0.667	0.404	0.329	0.916	0.652	0.428	0.237	0.894	0.592	0.452	0.152	0.841	0.666	0.395	0.343	0.799	0.782	0.073	0.747	0.818	
(95, 'Strasbourg', 2021): 0.669	0.332	0.445	0.834	0.685	0.337	0.402	0.805	0.668	0.356	0.326	0.848	0.697	0.397	0.245	0.917	0.651	0.416	0.220	0.835	0.690	0.263	0.455	0.779	0.770	0.031	0.757	0.783	
(77, 'Angers', 2021): 0.627	0.380	0.322	0.808	0.657	0.399	0.362	0.860	0.666	0.427	0.349	0.917	0.664	0.393	0.310	0.932	0.606	0.451	0.213	0.823	0.629	0.470	0.212	0.791	0.707	0.096	0.671	0.754	
